ReviewID,Product,Category,Source,Country,Rating,Sentiment,Review,WordCount,CharCount,Topic
R09877,Keyboard,Accessories,Website,India,5,Positive,I would gladly use keyboard. keyboard has been part of my routine for a while. the materials seem durable. I am basing this on my experience over the last few weeks.,31,165,quality
R08957,Microwave Oven,Appliances,Mobile App,United States,3,Neutral,My experience with microwave oven. The microwave oven was purchased for a specific need. the response was adequate but slow. I am basing this on my experience over the last few weeks.,32,183,support
R05749,Vacuum Cleaner,Home,Website,South Africa,2,Negative,I regret choosing vacuum cleaner. vacuum cleaner has been part of my routine for a while. performance drops during normal use. The result may depend on how heavily you use it.,31,175,performance
R07478,Travel Adapter,Accessories,Mobile App,United States,5,Positive,"My experience with travel adapter. I have been testing the travel adapter in normal day-to-day use. the instructions were clear enough. For occasional use it may be different, but this was my experience.",33,203,setup
R08168,Cleansing Brush,Beauty,Marketplace,United Kingdom,1,Negative,I regret choosing cleansing brush. The cleansing brush was purchased for a specific need. basic tasks require too many steps. I would describe the overall experience this way after trying it for a while.,34,203,usability
R07151,Cloud Storage,Software,Email Survey,Kenya,2,Negative,My experience with cloud storage. The cloud storage was purchased for a specific need. important features are missing. There were a few details that influenced my overall impression.,28,182,features
R01438,Standing Fan,Appliances,Mobile App,Canada,1,Negative,I am disappointed with standing fan. I chose the standing fan after comparing a few options. the instructions left out important steps. I would describe the overall experience this way after trying it for a while.,36,213,setup
R01234,USB Cable,Accessories,Email Survey,Kenya,5,Positive,I was pleasantly surprised by usb cable. I bought the usb cable for regular use. the response time has been consistent. I've used it several times before writing this review.,30,174,performance
R00186,Face Moisturizer,Beauty,Website,India,2,Negative,I expected more from face moisturizer. I chose the face moisturizer after comparing a few options. the charge was confusing. That is the part I noticed most during everyday use.,30,177,billing
R09543,Coffee Maker,Home,Website,United Kingdom,4,Positive,I was pleasantly surprised by coffee maker. I bought the coffee maker for regular use. delivery was straightforward. I am basing this on my experience over the last few weeks.,30,175,delivery
R02466,Smart Watch,Electronics,Marketplace,Canada,4,Positive,I was pleasantly surprised by smart watch. smart watch has been part of my routine for a while. setup took only a short time. There were a few details that influenced my overall impression.,34,189,setup
R08958,Microwave Oven,Appliances,Marketplace,Kenya,2,Negative,I expected more from microwave oven. I chose the microwave oven after comparing a few options. the price feels too high for what it offers. There were a few details that influenced my overall impression.,35,203,value
R11234,Tablet,Electronics,Mobile App,United States,3,Neutral,I have mixed feelings about tablet. The tablet was purchased for a specific need. some parts matched the description better than others. That is the part I noticed most during everyday use.,32,189,expectations
R05080,Standing Fan,Appliances,Website,Nigeria,2,Neutral,"It is an average experience with standing fan. I chose the standing fan after comparing a few options. the materials are okay for the price. For occasional use it may be different, but this was my experience.",37,208,quality
R01298,Electric Kettle,Appliances,Email Survey,South Africa,5,Positive,This has been a good purchase; electric kettle. The electric kettle was purchased for a specific need. the charge matched what I was shown. The result may depend on how heavily you use it.,34,188,billing
R11019,Face Moisturizer,Beauty,Website,United States,5,Positive,My experience with face moisturizer. The face moisturizer was purchased for a specific need. the product delivered what I needed. The result may depend on how heavily you use it.,30,178,expectations
R09617,Hair Dryer,Beauty,Mobile App,Canada,2,Negative,I regret choosing hair dryer. I chose the hair dryer after comparing a few options. performance drops during normal use. There were a few details that influenced my overall impression.,30,184,performance
R08847,Keyboard,Accessories,Marketplace,Nigeria,1,Negative,I regret choosing keyboard. I bought the keyboard for regular use. I had trouble understanding the invoice. The result may depend on how heavily you use it.,27,156,billing
R00450,Mini Fridge,Appliances,Website,India,4,Positive,"The product has worked well for me; mini fridge. I chose the mini fridge after comparing a few options. the build feels solid. For occasional use it may be different, but this was my experience.",35,194,quality
R11172,Electric Kettle,Appliances,Marketplace,Kenya,2,Negative,"Unfortunately, electric kettle. electric kettle has been part of my routine for a while. several important expectations were not met. There were a few details that influenced my overall impression.",30,197,expectations
R04337,Electric Kettle,Appliances,Email Survey,Canada,2,Neutral,There are good and bad points with electric kettle. I bought the electric kettle for regular use. it seems fine after limited use. I would describe the overall experience this way after trying it for a while.,37,208,quality
R03026,Wireless Headphones,Electronics,Website,South Africa,5,Positive,"After several weeks, wireless headphones. The wireless headphones was purchased for a specific need. the order arrived earlier than expected. I would describe the overall experience this way after trying it for a while.",34,219,delivery
